id,column,category,subcategory,label,pronunciation,subject_mode,parent_photo_behavior,phase,core,growth_stage,meal_context,is_gestalt,gestalt_type,gestalt_meaning,gestalt_target_words,descriptive_clues,audience,authoring_kind,status,notes,prompt_template,listen_variants,sort_order
media.netflix.gabbys_dollhouse,Nouns,Movies & Shows,Netflix,Gabbys Dollhouse,,concept,override,v1_extended,FALSE,stage_5plus,,FALSE,,,,Gabby has a magical dollhouse full of cat friends. | She shrinks down tiny to play inside it. | Every room holds a surprise — a-meow-zing!,universal,personal_skeleton,draft,Image via poster flow (req #11): parent-obtained poster/photo; no canonical generation.,,gabby|gabbys dollhouse|gabbys dollhouse,4
media.netflix.peppa_pig,Nouns,Movies & Shows,Netflix,Peppa Pig,,concept,override,v1_extended,FALSE,stage_5plus,,FALSE,,,,"Peppa is a little pig who loves jumping in muddy puddles. | She lives with Mummy Pig, Daddy Pig, and George. | Everyone falls down laughing at the end!",universal,personal_skeleton,draft,Image via poster flow (req #11): parent-obtained poster/photo; no canonical generation.,,peppa|peppa pigs,5
media.netflix.numberblocks,Nouns,Movies & Shows,Netflix,Numberblocks,,concept,override,v1_extended,FALSE,stage_5plus,,FALSE,,,,Numberblocks are numbers that come alive as blocks. | One block plus one block makes Two! | They teach counting and math with songs.,universal,personal_skeleton,draft,Image via poster flow (req #11): parent-obtained poster/photo; no canonical generation. Also on YouTube.,,number blocks,6
media.netflix.octonauts,Nouns,Movies & Shows,Netflix,Octonauts,,concept,override,v1_extended,FALSE,stage_5plus,,FALSE,,,,"The Octonauts explore the ocean in a big underwater base. | Captain Barnacles is a polar bear, Kwazii is a daring cat. | They rescue sea creatures on every mission!",universal,personal_skeleton,draft,Image via poster flow (req #11): parent-obtained poster/photo; no canonical generation.,,octonaut,7
media.netflix.little_angel,Nouns,Movies & Shows,Netflix,Little Angel,,concept,override,v1_extended,FALSE,stage_5plus,,FALSE,,,,Little Angel is full of sing-along songs for little kids. | Baby John and his family sing about feelings and fun. | The songs help with big feelings and new things.,universal,personal_skeleton,draft,Image via poster flow (req #11): parent-obtained poster/photo; no canonical generation. Also on YouTube.,,,8
media.paramount_plus.spongebob,Nouns,Movies & Shows,Paramount+,SpongeBob SquarePants,,concept,override,v1_extended,FALSE,stage_5plus,,FALSE,,,,SpongeBob is a square yellow sponge under the sea. | He lives in a pineapple in Bikini Bottom. | He flips Krabby Patties and laughs A LOT.,universal,personal_skeleton,draft,Image via poster flow (req #11): parent-obtained poster/photo; no canonical generation.,,sponge bob|spongebob squarepants,1
media.paramount_plus.blues_clues,Nouns,Movies & Shows,Paramount+,Blues Clues & You,,concept,override,v1_extended,FALSE,stage_5plus,,FALSE,,,,"Blue is a puppy who leaves paw print clues. | You help figure out what Blue wants to say. | Sit in the thinking chair and think, think, think!",universal,personal_skeleton,draft,Image via poster flow (req #11): parent-obtained poster/photo; no canonical generation.,,blues clues|blues clues,2
media.paramount_plus.dora,Nouns,Movies & Shows,Paramount+,Dora the Explorer,,concept,override,v1_extended,FALSE,stage_5plus,,FALSE,,,,Dora goes on adventures with her monkey friend Boots. | She teaches Spanish words along the way. | Watch out for Swiper — swiper no swiping!,universal,personal_skeleton,draft,Image via poster flow (req #11): parent-obtained poster/photo; no canonical generation.,,dora,3
media.paramount_plus.baby_shark,Nouns,Movies & Shows,Paramount+,Baby Sharks Big Show,,concept,override,v1_extended,FALSE,stage_5plus,,FALSE,,,,Baby Shark and his friend William have ocean adventures. | It comes from the famous Baby Shark song. | Doo doo doo doo doo doo!,universal,personal_skeleton,draft,Image via poster flow (req #11): parent-obtained poster/photo; no canonical generation.,,baby shark|baby sharks,4
media.paramount_plus.rubble_crew,Nouns,Movies & Shows,Paramount+,Rubble & Crew,,concept,override,v1_extended,FALSE,stage_5plus,,FALSE,,,,Rubble is the construction pup from PAW Patrol. | He builds things with his bulldozer and his family crew. | They build a whole town together!,universal,personal_skeleton,draft,Image via poster flow (req #11): parent-obtained poster/photo; no canonical generation.,,rubble|rubble and crew,5
media.peacock.minions,Nouns,Movies & Shows,Peacock,Minions,,concept,override,v1_extended,FALSE,stage_5plus,,FALSE,,,,Minions are little yellow helpers who speak silly words. | They love bananas more than anything. | They belong to the Despicable Me movies with Gru.,universal,personal_skeleton,draft,Image via poster flow (req #11): parent-obtained poster/photo; no canonical generation. DreamWorks/Illumination titles rotate between Peacock and Netflix.,,minion|despicable me,1
media.peacock.trolls,Nouns,Movies & Shows,Peacock,Trolls,,concept,override,v1_extended,FALSE,stage_5plus,,FALSE,,,,"Trolls are tiny creatures with tall colorful hair. | Poppy sings and hugs her way through every problem. | Their world is full of glitter, music, and cupcakes!",universal,personal_skeleton,draft,Image via poster flow (req #11): parent-obtained poster/photo; no canonical generation.,,troll|trolls movie,2
media.peacock.puss_in_boots,Nouns,Movies & Shows,Peacock,Puss in Boots,,concept,override,v1_extended,FALSE,stage_5plus,,FALSE,,,,Puss in Boots is a cat hero with a sword and big boots. | He has huge sad kitten eyes that melt everyone. | He is from the same world as Shrek!,universal,personal_skeleton,draft,Image via poster flow (req #11): parent-obtained poster/photo; no canonical generation.,,puss in boots|puss and boots,3
media.peacock.shrek,Nouns,Movies & Shows,Peacock,Shrek,,concept,override,v1_extended,FALSE,stage_5plus,,FALSE,,,,Shrek is a big green ogre who likes being alone. | A talking donkey becomes his best friend anyway. | Ogres are like onions — they have layers!,universal,personal_skeleton,draft,Image via poster flow (req #11): parent-obtained poster/photo; no canonical generation.,,shreks,4
media.peacock.kung_fu_panda,Nouns,Movies & Shows,Peacock,Kung Fu Panda,,concept,override,v1_extended,FALSE,stage_5plus,,FALSE,,,,Po is a panda who dreams of doing kung fu. | He becomes the Dragon Warrior — even though he loves noodles. | Skadoosh!,universal,personal_skeleton,draft,Image via poster flow (req #11): parent-obtained poster/photo; no canonical generation.,,kung fu panda|po the panda,5
media.apple_tv.snoopy,Nouns,Movies & Shows,Apple TV+,The Snoopy Show,,concept,override,v1_extended,FALSE,stage_5plus,,FALSE,,,,Snoopy is a white beagle with a big imagination. | He pretends to be a flying ace on top of his doghouse. | His best friend is a little yellow bird named Woodstock.,universal,personal_skeleton,draft,Image via poster flow (req #11): parent-obtained poster/photo; no canonical generation.,,snoopy|peanuts,1
media.apple_tv.stillwater,Nouns,Movies & Shows,Apple TV+,Stillwater,,concept,override,v1_extended,FALSE,stage_5plus,,FALSE,,,,Stillwater is a wise panda who lives next door to three kids. | He tells calm stories that help with big feelings. | His stories always make tricky problems feel smaller.,universal,personal_skeleton,draft,Image via poster flow (req #11): parent-obtained poster/photo; no canonical generation.,,still water,2
media.apple_tv.shape_island,Nouns,Movies & Shows,Apple TV+,Shape Island,,concept,override,v1_extended,FALSE,stage_5plus,,FALSE,,,,"Shape Island is about shapes who are friends. | Square, Circle, and Triangle solve problems together. | Made of clay animation — everything looks touchable!",universal,personal_skeleton,draft,Image via poster flow (req #11): parent-obtained poster/photo; no canonical generation.,,shape islands,3
media.pbs_kids.daniel_tiger,Nouns,Movies & Shows,PBS Kids,Daniel Tigers Neighborhood,,concept,override,v1_extended,FALSE,stage_5plus,,FALSE,,,,Daniel Tiger is a little tiger who wears a red sweater. | He sings short songs about feelings and trying new things. | Grr-ific!,universal,personal_skeleton,draft,Image via poster flow (req #11): parent-obtained poster/photo; no canonical generation.,,daniel tiger|daniel tigers neighborhood,1
media.pbs_kids.wild_kratts,Nouns,Movies & Shows,PBS Kids,Wild Kratts,,concept,override,v1_extended,FALSE,stage_5plus,,FALSE,,,,The Kratt brothers turn into animal-powered heroes. | Their creature power suits copy real animal abilities. | You learn amazing true animal facts every episode!,universal,personal_skeleton,draft,Image via poster flow (req #11): parent-obtained poster/photo; no canonical generation.,,wild kratt|kratts,2
media.pbs_kids.curious_george,Nouns,Movies & Shows,PBS Kids,Curious George,,concept,override,v1_extended,FALSE,stage_5plus,,FALSE,,,,George is a curious little monkey. | His curiosity gets him into funny trouble. | The Man with the Yellow Hat always helps him out.,universal,personal_skeleton,draft,Image via poster flow (req #11): parent-obtained poster/photo; no canonical generation.,,curious georges|george the monkey,3
media.pbs_kids.arthur,Nouns,Movies & Shows,PBS Kids,Arthur,,concept,override,v1_extended,FALSE,stage_5plus,,FALSE,,,,"Arthur is an aardvark in third grade. | He deals with school, friends, and his little sister D.W. | It is about everyday kid problems and being a good friend.",universal,personal_skeleton,draft,Image via poster flow (req #11): parent-obtained poster/photo; no canonical generation.,,arthurs,4
media.pbs_kids.donkey_hodie,Nouns,Movies & Shows,PBS Kids,Donkey Hodie,,concept,override,v1_extended,FALSE,stage_5plus,,FALSE,,,,"Donkey Hodie is a yellow donkey puppet with purple hair. | She never gives up, even when things are hard. | Hee-haw, wow wow!",universal,personal_skeleton,draft,Image via poster flow (req #11): parent-obtained poster/photo; no canonical generation.,,donkey hodies,5
media.pbs_kids.elinor,Nouns,Movies & Shows,PBS Kids,Elinor Wonders Why,,concept,override,v1_extended,FALSE,stage_5plus,,FALSE,,,,Elinor is a bunny who asks why about everything. | She observes nature like a little scientist. | Every question leads to a real answer about the world!,universal,personal_skeleton,draft,Image via poster flow (req #11): parent-obtained poster/photo; no canonical generation.,,elinor|elinor wonders,6
media.pbs_kids.rosies_rules,Nouns,Movies & Shows,PBS Kids,Rosies Rules,,concept,override,v1_extended,FALSE,stage_5plus,,FALSE,,,,Rosie is a 5-year-old figuring out how the world works. | She makes up a new rule every time she learns something. | Her family speaks English and Spanish!,universal,personal_skeleton,draft,Image via poster flow (req #11): parent-obtained poster/photo; no canonical generation.,,rosie|rosies rules,7
media.youtube.ms_rachel,Nouns,Movies & Shows,YouTube,Ms. Rachel,,concept,override,v1_extended,FALSE,stage_5plus,,FALSE,,,,"Ms. Rachel is a teacher who sings and talks right to you. | She teaches first words, sounds, and signs slowly and clearly. | Millions of kids learned to talk along with her!",universal,personal_skeleton,draft,Image via poster flow (req #11): parent-obtained poster/photo; no canonical generation. Also on Netflix.,,miss rachel|ms rachel|rachel,1
media.youtube.blippi,Nouns,Movies & Shows,YouTube,Blippi,,concept,override,v1_extended,FALSE,stage_5plus,,FALSE,,,,"Blippi wears an orange hat, bow tie, and suspenders. | He explores real places — excavators, play places, fire trucks! | He makes learning loud, silly, and fun.",universal,personal_skeleton,draft,Image via poster flow (req #11): parent-obtained poster/photo; no canonical generation. Also on Netflix.,,blippis,2
media.youtube.meekah,Nouns,Movies & Shows,YouTube,Meekah,,concept,override,v1_extended,FALSE,stage_5plus,,FALSE,,,,"Meekah is Blippis best friend. | She explores museums, farms, and factories too. | She loves science experiments and dancing!",universal,personal_skeleton,draft,Image via poster flow (req #11): parent-obtained poster/photo; no canonical generation. Also on Netflix.,,meekahs,3
media.youtube.hey_bear,Nouns,Movies & Shows,YouTube,Hey Bear Sensory,,concept,override,v1_extended,FALSE,stage_5plus,,FALSE,,,,Hey Bear is dancing fruits and bright shapes with fun music. | It is made for babies and kids who love watching colors move. | The dancing strawberry is famous!,universal,personal_skeleton,draft,Image via poster flow (req #11): parent-obtained poster/photo; no canonical generation.,,hey bear|sensory videos,4
media.youtube.super_simple,Nouns,Movies & Shows,YouTube,Super Simple Songs,,concept,override,v1_extended,FALSE,stage_5plus,,FALSE,,,,"Super Simple Songs are slow, clear kids songs. | Baby Shark, Wheels on the Bus, and hundreds more. | The songs are easy to sing along and learn from.",universal,personal_skeleton,draft,Image via poster flow (req #11): parent-obtained poster/photo; no canonical generation.,,super simple|simple songs,5
media.youtube.little_baby_bum,Nouns,Movies & Shows,YouTube,Little Baby Bum,,concept,override,v1_extended,FALSE,stage_5plus,,FALSE,,,,"Little Baby Bum is animated nursery rhymes. | Twinkle Twinkle, wheels on the bus, and counting songs. | The songs repeat so they are easy to learn.",universal,personal_skeleton,draft,Image via poster flow (req #11): parent-obtained poster/photo; no canonical generation. Also on Netflix.,,baby bum,6
media.youtube.danny_go,Nouns,Movies & Shows,YouTube,Danny Go!,,concept,override,v1_extended,FALSE,stage_5plus,,FALSE,,,,"Danny Go gets kids up and moving with dance songs. | Wiggle, freeze, jump — you dance along with him! | Great for getting energy out on rainy days.",universal,personal_skeleton,draft,Image via poster flow (req #11): parent-obtained poster/photo; no canonical generation. Also on Netflix.,,danny go,7
media.youtube.ryans_world,Nouns,Movies & Shows,YouTube,Ryans World,,concept,override,v1_extended,FALSE,stage_5plus,,FALSE,,,,"Ryan is a kid who plays with toys and does experiments. | He started reviewing toys when he was 3 years old. | Now he does games, challenges, and cartoons too.",universal,personal_skeleton,draft,Image via poster flow (req #11): parent-obtained poster/photo; no canonical generation.,,ryan|ryans world|ryans world,8
media.disney_plus.finding_nemo,Nouns,Movies & Shows,Disney+,Finding Nemo,,concept,override,v1_extended,FALSE,stage_5plus,,FALSE,,,,Nemo is a little clownfish who gets lost. | His dad Marlin swims across the whole ocean to find him. | Dory helps — she just keeps swimming!,universal,personal_skeleton,draft,Image via poster flow (req #11): parent-obtained poster/photo; no canonical generation.,,nemo|finding dory|dory,11
media.disney_plus.monsters_inc,Nouns,Movies & Shows,Disney+,"Monsters, Inc.",,concept,override,v1_extended,FALSE,stage_5plus,,FALSE,,,,"Monsters go to work scaring kids — until they meet Boo. | Sulley is big, blue, and furry; Mike is a round green eyeball. | It turns out laughs are stronger than screams!",universal,personal_skeleton,draft,Image via poster flow (req #11): parent-obtained poster/photo; no canonical generation.,,monsters inc|sulley|mike wazowski,12
media.disney_plus.incredibles,Nouns,Movies & Shows,Disney+,The Incredibles,,concept,override,v1_extended,FALSE,stage_5plus,,FALSE,,,,"The Incredibles are a whole superhero family. | Dad is super strong, Mom stretches, the kids have powers too. | Even the baby has surprises!",universal,personal_skeleton,draft,Image via poster flow (req #11): parent-obtained poster/photo; no canonical generation.,,incredibles,13
media.disney_plus.inside_out,Nouns,Movies & Shows,Disney+,Inside Out,,concept,override,v1_extended,FALSE,stage_5plus,,FALSE,,,,"Inside Out shows the feelings inside your head. | Joy, Sadness, Anger, Fear, and Disgust work the controls. | Every feeling has an important job!",universal,personal_skeleton,draft,Image via poster flow (req #11): parent-obtained poster/photo; no canonical generation.,,inside out 2,14
media.disney_plus.coco,Nouns,Movies & Shows,Disney+,Coco,,concept,override,v1_extended,FALSE,stage_5plus,,FALSE,,,,Miguel loves music more than anything. | He travels to the colorful Land of the Dead. | He learns why family and remembering matter.,universal,personal_skeleton,draft,Image via poster flow (req #11): parent-obtained poster/photo; no canonical generation.,,coco movie,15
media.disney_plus.zootopia,Nouns,Movies & Shows,Disney+,Zootopia,,concept,override,v1_extended,FALSE,stage_5plus,,FALSE,,,,Zootopia is a big city where animals wear clothes and have jobs. | Judy is the first bunny police officer. | She teams up with a sly fox named Nick!,universal,personal_skeleton,draft,Image via poster flow (req #11): parent-obtained poster/photo; no canonical generation.,,zootopias|zootopia 2,16
media.disney_plus.tangled,Nouns,Movies & Shows,Disney+,Tangled,,concept,override,v1_extended,FALSE,stage_5plus,,FALSE,,,,Rapunzel has magical hair that is SUPER long. | She leaves her tower to see the floating lights. | Her pet chameleon Pascal changes colors!,universal,personal_skeleton,draft,Image via poster flow (req #11): parent-obtained poster/photo; no canonical generation.,,rapunzel,17
media.disney_plus.ratatouille,Nouns,Movies & Shows,Disney+,Ratatouille,,concept,override,v1_extended,FALSE,stage_5plus,,FALSE,,,,Remy is a rat who dreams of being a chef. | He cooks by pulling a boys hair like controls. | Anyone can cook — even a rat!,universal,personal_skeleton,draft,Image via poster flow (req #11): parent-obtained poster/photo; no canonical generation. Pronunciation may need override: rat-uh-TOO-ee.,,remy the rat,18
media.disney_plus.walle,Nouns,Movies & Shows,Disney+,WALL-E,,concept,override,v1_extended,FALSE,stage_5plus,,FALSE,,,,WALL-E is a little robot who cleans up Earth all alone. | He collects treasures and loves a robot named EVE. | He mostly talks in beeps and boops!,universal,personal_skeleton,draft,Image via poster flow (req #11): parent-obtained poster/photo; no canonical generation.,,wall e|wally robot,19
media.disney_plus.big_hero_6,Nouns,Movies & Shows,Disney+,Big Hero 6,,concept,override,v1_extended,FALSE,stage_5plus,,FALSE,,,,"Baymax is a big, soft, white robot nurse. | He takes care of a boy named Hiro. | Together with friends they become superheroes!",universal,personal_skeleton,draft,Image via poster flow (req #11): parent-obtained poster/photo; no canonical generation.,,baymax|big hero six,20
media.disney_plus.wreck_it_ralph,Nouns,Movies & Shows,Disney+,Wreck-It Ralph,,concept,override,v1_extended,FALSE,stage_5plus,,FALSE,,,,Ralph is a video game bad guy who wants to be good. | He jumps between arcade games. | His best friend Vanellope is a glitchy little racer!,universal,personal_skeleton,draft,Image via poster flow (req #11): parent-obtained poster/photo; no canonical generation.,,wreck it ralph|ralph,21
media.disney_plus.luca,Nouns,Movies & Shows,Disney+,Luca,,concept,override,v1_extended,FALSE,stage_5plus,,FALSE,,,,"Luca is a sea monster boy who becomes human on land. | He spends an Italian summer with his friend Alberto. | Gelato, pasta, and bike races — silenzio Bruno!",universal,personal_skeleton,draft,Image via poster flow (req #11): parent-obtained poster/photo; no canonical generation.,,lucas movie,22
media.disney_plus.turning_red,Nouns,Movies & Shows,Disney+,Turning Red,,concept,override,v1_extended,FALSE,stage_5plus,,FALSE,,,,"Mei turns into a giant red panda when she gets excited. | POOF — big feelings, big fluffy panda! | She learns to love her panda side.",universal,personal_skeleton,draft,Image via poster flow (req #11): parent-obtained poster/photo; no canonical generation.,,red panda movie,23
media.disney_plus.aladdin,Nouns,Movies & Shows,Disney+,Aladdin,,concept,override,v1_extended,FALSE,stage_5plus,,FALSE,,,,Aladdin finds a magic lamp with a Genie inside. | The Genie grants three wishes! | Aladdin and Jasmine fly on a magic carpet.,universal,personal_skeleton,draft,Image via poster flow (req #11): parent-obtained poster/photo; no canonical generation.,,aladdins|genie,24
media.disney_plus.beauty_beast,Nouns,Movies & Shows,Disney+,Beauty and the Beast,,concept,override,v1_extended,FALSE,stage_5plus,,FALSE,,,,Belle loves books and lives in a small town. | She meets a Beast in an enchanted castle. | The teapots and candlesticks talk and sing!,universal,personal_skeleton,draft,Image via poster flow (req #11): parent-obtained poster/photo; no canonical generation.,,beauty and beast|belle,25
media.disney_plus.little_mermaid,Nouns,Movies & Shows,Disney+,The Little Mermaid,,concept,override,v1_extended,FALSE,stage_5plus,,FALSE,,,,"Ariel is a mermaid who wants to live on land. | She collects human treasures like forks. | Her friends are a crab, a fish, and a silly seagull!",universal,personal_skeleton,draft,Image via poster flow (req #11): parent-obtained poster/photo; no canonical generation.,,little mermaid|ariel,26
media.disney_plus.mulan,Nouns,Movies & Shows,Disney+,Mulan,,concept,override,v1_extended,FALSE,stage_5plus,,FALSE,,,,Mulan bravely takes her fathers place in the army. | Her little dragon friend Mushu helps her. | She saves all of China!,universal,personal_skeleton,draft,Image via poster flow (req #11): parent-obtained poster/photo; no canonical generation.,,mulans,27
media.disney_plus.ice_age,Nouns,Movies & Shows,Disney+,Ice Age,,concept,override,v1_extended,FALSE,stage_5plus,,FALSE,,,,"Ice Age animals go on adventures in the frozen world. | A mammoth, a sloth, and a saber-tooth tiger are the herd. | Scrat the squirrel chases his acorn forever!",universal,personal_skeleton,draft,Image via poster flow (req #11): parent-obtained poster/photo; no canonical generation.,,ice ages|scrat,28
media.disney_plus.home_alone,Nouns,Movies & Shows,Disney+,Home Alone,,concept,override,v1_extended,FALSE,stage_5plus,,FALSE,,,,Kevins family goes on vacation — and forgets him at home! | He protects the house with wild traps. | It is a Christmas favorite that makes everyone laugh.,universal,personal_skeleton,draft,Image via poster flow (req #11): parent-obtained poster/photo; no canonical generation.,,home alones,29
media.disney_plus.winnie_pooh,Nouns,Movies & Shows,Disney+,Winnie the Pooh,,concept,override,v1_extended,FALSE,stage_5plus,,FALSE,,,,"Pooh is a bear who loves honey. | He lives in the Hundred Acre Wood with Piglet, Tigger, and Eeyore. | Oh bother — his tummy is always rumbly!",universal,personal_skeleton,draft,Image via poster flow (req #11): parent-obtained poster/photo; no canonical generation.,,pooh|pooh bear|winnie,30
media.netflix.kpop_demon_hunters,Nouns,Movies & Shows,Netflix,KPop Demon Hunters,,concept,override,v1_extended,FALSE,stage_5plus,,FALSE,,,,A K-pop girl group secretly fights demons between concerts! | Their songs have real power. | It became one of the most-watched animated movies ever.,universal,personal_skeleton,draft,Image via poster flow (req #11): parent-obtained poster/photo; no canonical generation.,,kpop|k pop demon hunters|demon hunters,9
media.netflix.sea_beast,Nouns,Movies & Shows,Netflix,The Sea Beast,,concept,override,v1_extended,FALSE,stage_5plus,,FALSE,,,,A girl stows away on a monster-hunting ship. | She discovers the sea beasts are not what everyone thinks. | Giant ocean creatures and big adventure!,universal,personal_skeleton,draft,Image via poster flow (req #11): parent-obtained poster/photo; no canonical generation.,,sea beasts,10
media.netflix.mitchells,Nouns,Movies & Shows,Netflix,The Mitchells vs. the Machines,,concept,override,v1_extended,FALSE,stage_5plus,,FALSE,,,,A quirky family road trip meets a robot uprising. | Only the Mitchells can save the world! | Their pug Monchi confuses the robots completely.,universal,personal_skeleton,draft,Image via poster flow (req #11): parent-obtained poster/photo; no canonical generation.,,mitchells|mitchells vs the machines,11
media.netflix.leo,Nouns,Movies & Shows,Netflix,Leo,,concept,override,v1_extended,FALSE,stage_5plus,,FALSE,,,,Leo is a 74-year-old class pet lizard. | He secretly talks to the kids and gives great advice. | Every kid thinks Leo is their special secret!,universal,personal_skeleton,draft,Image via poster flow (req #11): parent-obtained poster/photo; no canonical generation.,,leo the lizard,12
media.netflix.pokemon,Nouns,Movies & Shows,Netflix,Pokémon,,concept,override,v1_extended,FALSE,stage_5plus,,FALSE,,,,Pokémon are creatures with amazing powers. | Trainers like Ash catch them and become friends. | Pikachu is the famous yellow one — pika pika!,universal,personal_skeleton,draft,Image via poster flow (req #11): parent-obtained poster/photo; no canonical generation.,,pokemon|pikachu|pokemons,13
media.netflix.paddington,Nouns,Movies & Shows,Netflix,Paddington,,concept,override,v1_extended,FALSE,stage_5plus,,FALSE,,,,Paddington is a polite little bear from Peru. | He loves marmalade sandwiches and keeps one under his hat. | He always tries to be kind — even when chaos happens!,universal,personal_skeleton,draft,Image via poster flow (req #11): parent-obtained poster/photo; no canonical generation. Streaming home varies; check current service.,,paddington bear|paddingtons,14
media.paramount_plus.sonic,Nouns,Movies & Shows,Paramount+,Sonic the Hedgehog,,concept,override,v1_extended,FALSE,stage_5plus,,FALSE,,,,Sonic is a blue hedgehog who runs SUPER fast. | He collects gold rings and battles Dr. Robotnik. | Gotta go fast!,universal,personal_skeleton,draft,Image via poster flow (req #11): parent-obtained poster/photo; no canonical generation.,,sonic|sonic movie,6
media.paramount_plus.ninja_turtles,Nouns,Movies & Shows,Paramount+,Ninja Turtles,,concept,override,v1_extended,FALSE,stage_5plus,,FALSE,,,,Four turtle brothers do ninja moves and eat pizza. | They live in the sewers of New York. | Cowabunga!,universal,personal_skeleton,draft,Image via poster flow (req #11): parent-obtained poster/photo; no canonical generation.,,teenage mutant ninja turtles|tmnt|turtle power,7
media.peacock.httyd,Nouns,Movies & Shows,Peacock,How to Train Your Dragon,,concept,override,v1_extended,FALSE,stage_5plus,,FALSE,,,,"Hiccup is a Viking boy who befriends a dragon. | His dragon Toothless is fast, black, and playful like a cat. | Vikings and dragons become friends!",universal,personal_skeleton,draft,Image via poster flow (req #11): parent-obtained poster/photo; no canonical generation.,,how to train your dragon|toothless|dragon movie,6
media.peacock.madagascar,Nouns,Movies & Shows,Peacock,Madagascar,,concept,override,v1_extended,FALSE,stage_5plus,,FALSE,,,,"Zoo animals from New York end up on a wild island. | A lion, zebra, hippo, and giraffe learn to live free. | The penguins have their own secret missions — smile and wave!",universal,personal_skeleton,draft,Image via poster flow (req #11): parent-obtained poster/photo; no canonical generation.,,madagascars|penguins of madagascar,7
media.peacock.boss_baby,Nouns,Movies & Shows,Peacock,The Boss Baby,,concept,override,v1_extended,FALSE,stage_5plus,,FALSE,,,,The Boss Baby wears a suit and acts like a grown-up boss. | Only his big brother knows his secret. | Babies in charge — cookies are for closers!,universal,personal_skeleton,draft,Image via poster flow (req #11): parent-obtained poster/photo; no canonical generation.,,boss baby|boss babies,8
media.peacock.super_mario,Nouns,Movies & Shows,Peacock,Super Mario,,concept,override,v1_extended,FALSE,stage_5plus,,FALSE,,,,Mario is a hero in a red hat who jumps really high. | He and his brother Luigi save the Mushroom Kingdom. | Wahoo! Lets-a go!,universal,personal_skeleton,draft,Image via poster flow (req #11): parent-obtained poster/photo; no canonical generation.,,mario|super mario movie|mario galaxy|luigi,9
media.peacock.wild_robot,Nouns,Movies & Shows,Peacock,The Wild Robot,,concept,override,v1_extended,FALSE,stage_5plus,,FALSE,,,,Roz is a robot who washes up on a wild island. | She learns animal languages and raises a baby goose. | A robot learns to be a mom!,universal,personal_skeleton,draft,Image via poster flow (req #11): parent-obtained poster/photo; no canonical generation.,,wild robots|roz,10
media.peacock.secret_life_pets,Nouns,Movies & Shows,Peacock,The Secret Life of Pets,,concept,override,v1_extended,FALSE,stage_5plus,,FALSE,,,,What do pets do when you leave home? | Max the dog and his friends have secret adventures. | Every pet has a hidden life!,universal,personal_skeleton,draft,Image via poster flow (req #11): parent-obtained poster/photo; no canonical generation.,,secret life of pets|pets movie,11
media.max.harry_potter,Nouns,Movies & Shows,Max,Harry Potter,,concept,override,v1_extended,FALSE,stage_5plus,,FALSE,,,,"Harry finds out he is a wizard on his 11th birthday. | He goes to a magic school called Hogwarts. | Wands, owls, and flying broomsticks!",universal,personal_skeleton,draft,Image via poster flow (req #11): parent-obtained poster/photo; no canonical generation.,,harry potters|hogwarts,1
media.max.lego_movie,Nouns,Movies & Shows,Max,The LEGO Movie,,concept,override,v1_extended,FALSE,stage_5plus,,FALSE,,,,Everything is made of LEGO bricks — even the people! | Emmet is an ordinary builder who becomes a hero. | Everything is awesome!,universal,personal_skeleton,draft,Image via poster flow (req #11): parent-obtained poster/photo; no canonical generation.,,lego movie|lego movies,2
media.max.minecraft,Nouns,Movies & Shows,Max,Minecraft,,concept,override,v1_extended,FALSE,stage_5plus,,FALSE,,,,Minecraft is a world made entirely of blocks. | You can build anything and dig anywhere. | The movie brings the block world to real life!,universal,personal_skeleton,draft,Image via poster flow (req #11): parent-obtained poster/photo; no canonical generation.,,minecraft movie|a minecraft movie|creeper,3
media.max.space_jam,Nouns,Movies & Shows,Max,Space Jam,,concept,override,v1_extended,FALSE,stage_5plus,,FALSE,,,,Basketball stars team up with Bugs Bunny and the Looney Tunes. | They play a giant basketball game against aliens. | Cartoons and hoops together!,universal,personal_skeleton,draft,Image via poster flow (req #11): parent-obtained poster/photo; no canonical generation.,,space jams,4
media.max.polar_express,Nouns,Movies & Shows,Max,The Polar Express,,concept,override,v1_extended,FALSE,stage_5plus,,FALSE,,,,A magic train takes kids to the North Pole on Christmas Eve. | The conductor punches golden tickets. | Believing is the whole point — hear the bell ring!,universal,personal_skeleton,draft,Image via poster flow (req #11): parent-obtained poster/photo; no canonical generation.,,polar express,5
media.max.tom_jerry,Nouns,Movies & Shows,Max,Tom and Jerry,,concept,override,v1_extended,FALSE,stage_5plus,,FALSE,,,,Tom is a cat who chases Jerry the mouse. | Jerry always outsmarts him with clever tricks. | They have been chasing each other for 80 years!,universal,personal_skeleton,draft,Image via poster flow (req #11): parent-obtained poster/photo; no canonical generation.,,tom and jerry|tom & jerry,6
media.max.scooby_doo,Nouns,Movies & Shows,Max,Scooby-Doo,,concept,override,v1_extended,FALSE,stage_5plus,,FALSE,,,,"Scooby is a big talking dog who solves mysteries. | He and Shaggy are scared of everything — but they still help! | Scooby-Dooby-Doo, where are you?",universal,personal_skeleton,draft,Image via poster flow (req #11): parent-obtained poster/photo; no canonical generation.,,scooby|scooby doo,7
